Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF8CC2CA,2019.12,59.102,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2020.03,39.374,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2020.06,35.058,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2020.09,69.361,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2020.12,54.097,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC3CA,2016.06,165.721,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2016.09,159.798,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2016.12,240.487,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2017.03,151.48,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2017.06,166.522,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2017.09,143.156,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2017.12,270.081,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2018.03,190.323,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2018.06,193.196,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2018.09,276.655,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2018.12,234.014,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2019.03,103.375,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2019.06,155.326,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2019.09,164.987,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2019.12,145.481,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2020.03,190.923,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2020.06,161.297,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2020.09,229.759,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2020.12,255.265,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2016.06,24.071,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2016.09,33.131,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2016.12,74.952,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2017.03,23.376,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2017.06,35.189,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2017.09,40.01,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2017.12,51.587,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2018.03,8.274,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2018.06,29.409,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2018.09,38.846,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2018.12,38.394,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2019.03,8.413,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2019.06,41.52,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2019.09,53.794,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2019.12,75.608,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2020.03,28.332,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2020.06,9.411,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2020.09,61.632,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2020.12,63.003,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC5CA,2016.06,561.702,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2016.09,633.934,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2016.12,855.832,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2017.03,839.825,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2017.06,789.066,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2017.09,508.796,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2017.12,1005.093,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2018.03,889.946,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2018.06,562.919,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2018.09,686.035,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2018.12,1284.115,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2019.03,524.46,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2019.06,739.956,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2019.09,635.72,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2019.12,786.141,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2020.03,608.864,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2020.06,416.889,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2020.09,647.931,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2020.12,796.245,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC6CA,2016.06,147.638,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2016.09,146.068,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2016.12,147.238,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2017.03,131.567,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2017.06,121.113,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2017.09,155.356,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2017.12,156.603,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2018.03,131.737,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2018.06,112.917,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2018.09,113.494,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2018.12,141.78,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2019.03,104.386,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2019.06,129.723,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2019.09,133.544,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2019.12,108.75,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2020.03,94.555,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2020.06,92.943,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2020.09,187.316,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2020.12,197.064,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC7CA,2016.06,287.479,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC7CA,2016.09,277.835,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC7CA,2016.12,257.313,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC7CA,2017.03,161.816,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC7CA,2017.06,272.332,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC7CA,2017.09,231.826,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC7CA,2017.12,143.99,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Metal Product Manufacturing,Current prices,Unadjusted,
